frame,label,centroid_x,centroid_y,area_px,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc,track_id
12,2,590.7348009727377,565.6251119928324,7813,397,562,719,649,3
12,4,813.8153998025666,580.0740375123396,1013,554,793,608,835,4
12,5,1046.1738437001595,695.8532695374801,1254,654,1022,719,1059,5
13,1,875.2662120432321,538.5075913535769,7772,332,832,719,927,1
13,2,334.75435883014626,559.738470191226,7112,392,285,719,369,2
13,3,590.7120233117953,564.6175091853542,7893,395,560,719,649,3
13,4,813.7760910815939,580.2485768500949,1054,553,792,610,836,4
13,5,1046.3380062305296,694.9330218068536,1284,650,1020,719,1059,5
14,1,875.3023521932613,537.9986013986014,7865,330,832,719,928,1
14,2,334.52215585497987,558.5839699958327,7199,390,284,719,369,2
14,3,590.921720645242,563.3412529698637,7997,393,560,719,649,3
14,4,815.8605645851155,582.8049615055603,1169,553,792,613,841,4
14,5,1046.2100840336134,694.7272727272727,1309,650,1020,719,1059,5
15,1,867.2844939446367,543.9026816608997,9248,328,791,719,928,1
15,2,334.5169141914191,558.8542354235424,7272,388,284,719,369,2
15,3,591.0947212629502,561.402072027627,8108,388,562,719,649,3
15,4,1046.252456538171,694.3862433862433,1323,647,1020,719,1059,5
16,1,867.8761108760051,540.463288192975,9452,319,790,719,929,1
16,3,334.3099224173132,557.5085068735539,7347,386,283,719,369,2
16,2,591.2576955834043,559.6023847183355,8219,384,560,719,650,3
16,4,1046.2562962962963,693.8888888888889,1350,647,1020,719,1059,5
17,1,868.0809508849094,539.4999476384962,9549,317,790,719,930,1
17,3,334.1782924858605,556.8136277942365,7426,384,282,719,369,2
17,2,591.2791737134573,558.891882097125,8278,382,560,719,650,3
17,4,1046.2844444444445,693.8377777777778,1350,647,1020,719,1059,5
18,1,868.2495604509256,538.9021615472127,9669,315,790,719,931,1
18,2,334.08241179568194,555.2040547656661,7596,379,282,719,369,2
18,3,591.4782971619366,557.4362031958025,8386,380,560,719,650,3
18,4,1046.3248361252731,693.3211944646758,1373,644,1020,719,1059,5
19,1,868.5631820499746,537.6805711371749,9805,312,790,719,931,1
19,2,334.0054432348367,552.5125712804562,7716,373,282,719,369,2
19,3,591.8373634038595,554.0505696349686,8602,373,562,719,651,3
19,4,1046.3490224475017,693.1144098479363,1381,644,1020,719,1059,5
20,1,868.5893360160966,536.4597585513078,9940,308,790,719,933,1
20,2,333.52562801319465,550.5386957624968,7882,369,278,719,368,2
20,3,592.0537560303239,553.4287847461521,8706,371,560,719,652,3
20,4,1046.4357501794689,692.6862885857861,1393,641,1020,719,1059,5
21,1,868.9013452914799,534.5478824115595,10035,304,789,719,933,1
21,3,333.5006884466141,549.0923770184003,7989,367,278,719,368,2
21,2,592.5250309371133,551.3784452694341,8889,366,559,719,655,3
21,4,1046.4245689655172,692.732040229885,1392,642,1020,719,1059,5
22,1,868.9708766716196,533.4832095096582,10095,302,788,719,934,1
22,3,333.24234535762986,547.9918185198959,8067,365,276,719,368,2
22,2,592.8448179895358,550.6807302682845,8983,364,559,719,657,3
22,4,1046.4674767691208,692.4917798427448,1399,641,1020,719,1059,5
23,1,869.2734337056824,531.3817387081108,10295,296,787,719,936,1
23,2,332.9602817927851,545.2492408599538,8233,359,274,719,367,2
23,3,593.6462777535917,549.5318894209839,9188,361,559,719,662,3
23,4,1046.4636556104447,692.1482004234298,1417,639,1020,719,1059,5
24,1,869.665059311409,529.9017262995467,10369,292,787,719,936,1
24,3,332.0843560109615,543.651376146789,8393,357,268,719,368,2
24,2,593.9613531741784,547.4650465688899,9341,356,559,719,663,3
24,4,1046.5063829787234,692.1787234042553,1410,639,1020,719,1059,5
25,1,870.0637385670732,528.0388719512196,10496,287,787,719,937,1
25,3,331.43431167016075,541.6277661309108,8586,353,264,719,370,2
25,2,594.2173638848013,545.1048980449864,9514,350,559,719,664,3
25,4,1046.6690442225392,692.0014265335235,1402,639,1021,719,1059,5
26,1,870.1083916083916,527.407767907768,10582,285,786,719,938,1
26,3,331.08445829006575,540.8527748932734,8667,352,262,719,370,2
26,2,594.1911733946873,544.3531687931395,9562,348,559,719,664,3
26,5,1046.6690442225392,692.0014265335235,1402,639,1021,719,1059,5
27,1,870.0625233296006,527.0111048898843,10716,283,786,719,938,1
27,2,330.33730604902183,537.9524398470879,8894,346,258,719,370,2
27,3,594.5610663360198,543.2828063649514,9678,347,559,719,665,3
27,5,1046.5498575498575,692.2022792022792,1404,640,1020,719,1059,5
28,1,870.1289813353143,526.568205032965,10769,282,786,719,939,1
28,2,329.9356452150717,536.5161720573525,8997,343,256,719,370,2
28,3,594.8012295081967,542.0899590163934,9760,345,559,719,665,3
28,4,1046.4596888260255,692.2043847241868,1414,639,1020,719,1059,5
29,1,870.8489926739927,523.7459706959706,10920,275,785,719,941,1
29,2,329.73373560065824,534.4004388370818,9115,338,255,719,370,2
29,3,595.0746704236691,539.6280567575727,9937,339,559,719,665,3
29,4,1046.470297029703,692.1782178217821,1414,639,1020,719,1059,5
30,1,871.0115318260238,522.9486969944611,11013,273,785,719,941,1
30,2,329.7225679659351,533.5800851621356,9159,336,255,719,370,2
30,3,595.1654345654346,538.7611388611389,10010,337,559,719,665,3
30,4,1046.4670912951167,692.2031139419674,1413,639,1020,719,1059,5
31,1,870.9793462643678,522.4342672413793,11136,271,785,719,941,1
31,3,329.4385055609545,532.5408703163805,9261,334,253,719,370,2
31,2,595.5409287682015,537.2784336875246,10164,333,560,719,667,3
31,4,1046.442008486563,692.2418670438473,1414,639,1020,719,1059,5
32,1,871.5220666430343,520.2449485997873,11284,265,785,719,943,1
32,3,329.2373026034998,530.6581306017925,9372,329,252,719,370,2
32,2,595.9200811751062,535.1635098569772,10348,328,559,719,668,3
32,4,1046.4184397163122,692.3723404255319,1410,640,1020,719,1059,5
33,1,871.8362917398946,518.7097539543058,11380,261,785,719,944,1
33,3,328.8861454046639,528.8047905455313,9477,325,250,719,369,2
33,2,596.2192990787349,532.6604615822965,10529,321,559,719,669,3
33,4,1046.4323175053153,692.3125442948264,1411,639,1020,719,1059,5
34,1,871.8462210572302,518.0022717343818,11445,259,784,719,944,1
34,3,328.6056131532098,527.640904806786,9549,323,250,719,368,2
34,2,596.381221719457,531.8204185520362,10608,319,559,719,670,3
34,4,1046.3093727977448,692.3925299506695,1419,639,1019,719,1059,5
35,1,872.1636096210417,516.5429139989618,11558,256,784,719,945,1
35,3,328.5591531755915,526.8307388958074,9636,320,249,719,370,2
35,2,596.6542458571295,530.9137721187154,10681,318,560,719,671,3
35,4,1046.34604519774,692.3757062146892,1416,639,1019,719,1059,5
36,1,872.3745074524585,515.4665067671749,11674,252,784,719,947,1
36,3,328.46659856996934,525.1081716036772,9790,315,249,719,370,2
36,2,597.1382339343504,529.1603328710124,10815,314,561,719,672,3
36,4,1046.2919605077575,692.459802538787,1418,639,1019,719,1059,5
37,1,873.0914324415849,512.5868608195055,11812,245,784,719,949,1
37,2,328.4499037584844,523.4420018235235,9871,311,249,719,370,2
37,3,597.4738727155845,528.2710992744971,10889,313,562,719,673,3
37,4,1046.1298882681565,692.5635474860335,1432,639,1019,719,1059,5
38,1,873.2154831101002,511.8287423132002,11871,244,784,719,949,1
38,2,328.3105633802817,522.577263581489,9940,309,248,719,370,2
38,3,597.6386462882097,526.7357168850073,10992,309,563,719,673,3
38,4,1046.058659217877,692.7227653631285,1432,640,1019,719,1059,5
39,1,873.2956006344436,510.84055430336423,11979,242,784,719,949,1
39,3,327.907411106672,520.3633639632441,10012,306,246,719,364,2
39,2,598.0557045779685,524.5804721030042,11184,304,563,719,674,3
39,4,1045.9116828929068,692.8852573018081,1438,642,1018,719,1059,5
40,1,873.8123244672064,508.71096976705763,12106,236,784,719,950,1
40,3,327.8545722713864,519.3795476892822,10170,302,245,719,371,2
40,2,598.2628295254833,521.795869947276,11380,296,563,719,676,3
40,4,1045.983916083916,692.4706293706294,1430,639,1018,719,1059,5
41,1,873.9199123661149,507.79430379746833,12324,232,784,719,951,1
41,3,327.4452108024092,517.3402953176608,10294,297,244,719,370,2
41,2,598.368398117483,521.1898204636569,11474,294,559,719,676,3
41,4,1045.879334257975,692.877947295423,1442,640,1018,719,1059,5
42,1,874.1651494401032,506.7521952791428,12413,230,783,719,951,1
42,3,327.272281039461,516.2748796920115,10390,295,243,719,370,2
42,2,598.5661522455349,520.4798855557482,11534,292,561,719,676,3
42,4,1045.7849758787042,692.9152308752584,1451,640,1018,719,1059,5
43,1,874.2607580735636,506.28287523038705,12479,228,783,719,951,1
43,3,326.9819460281262,514.4621816799696,10524,290,242,719,371,2
43,2,598.8156314344543,518.9174673987645,11656,289,559,719,676,3
43,4,1045.7953772943576,692.4826648538409,1471,638,1018,719,1059,5
44,1,874.5591569535367,505.1592687210602,12526,225,783,719,952,1
44,3,326.92662374550275,513.7866881272487,10562,288,242,719,371,2
44,2,598.983789779029,517.9260302022012,11721,286,561,719,676,3
44,4,1045.750677506775,692.510162601626,1476,638,1018,719,1059,5
45,1,874.6077101125389,505.0161225955783,12529,225,783,719,952,1
45,3,326.93001893939396,513.8123106060606,10560,288,242,719,371,2
45,2,598.9838764715919,517.9036853779219,11722,286,561,719,676,3
45,4,1045.7377717391305,692.6025815217391,1472,638,1018,719,1059,5
46,1,874.6068645201921,504.63851058805005,12703,223,783,719,953,1
46,3,326.5901977321713,512.6043482335301,10671,286,240,719,371,2
46,2,599.2776232616941,516.7457227138643,11865,284,559,719,676,3
46,4,1045.7058823529412,692.5442866801893,1479,638,1018,719,1059,5
