frame,label,centroid_x,centroid_y,area_px,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc,track_id
11,2,334.62521150592215,555.4477157360407,5910,404,289,718,357,2
11,3,590.2533619456366,570.0698140200286,6990,406,563,720,647,3
11,5,1045.5219047619048,693.1114285714285,1050,663,1021,720,1068,4
11,4,811.5168374816984,577.1185944363104,683,558,794,598,829,5
12,1,868.5775012960083,539.6590202177294,7716,338,793,720,926,1
12,3,335.0624701195219,556.2769721115537,6275,400,286,720,370,2
12,2,590.7045701849837,565.1800870511426,7352,399,562,720,649,3
12,4,1046.4653465346535,691.3465346534654,1111,660,1022,720,1070,4
13,1,875.8364779874214,533.3621471405587,6837,333,836,720,927,1
13,2,334.5475590551181,553.499842519685,6350,393,285,720,366,2
13,3,590.3825941887947,566.2941748922564,7193,399,560,720,649,3
13,5,1047.8932980599648,688.9708994708994,1134,657,1025,720,1072,4
13,4,810.6963824289405,575.7661498708011,774,554,792,598,831,6
14,1,876.0257942290878,532.5426989215972,6862,332,836,720,928,1
14,2,334.3335434063337,553.0115014967702,6347,393,285,720,365,2
14,3,590.3454245671888,564.2914262159934,7278,394,560,720,648,3
14,5,1047.8596646072374,688.9567519858782,1133,657,1025,720,1072,4
14,4,815.6011560693642,582.1425818882466,1038,554,792,611,840,6
15,1,867.290040131339,541.01909278852,8223,329,792,720,928,1
15,2,334.47062480571964,551.3462853590302,6434,388,285,720,367,2
15,3,590.6491203767835,558.5166920626126,7219,390,564,720,648,3
15,4,1048.1950819672131,688.0459016393443,1220,654,1021,720,1074,4
16,1,868.406990521327,536.8598341232228,8440,319,792,720,929,1
16,3,334.17551210428303,551.016294227188,6444,388,284,720,365,2
16,2,590.8019923580786,555.6728984716157,7328,385,564,720,649,3
16,4,1048.0653753026634,687.8046811945117,1239,653,1020,720,1074,4
17,1,868.0213497805717,537.6230577630174,8431,321,791,720,929,1
17,3,334.21966754699395,550.9588317539226,6437,388,284,720,365,2
17,2,590.8028111353711,555.6825873362445,7328,385,564,720,649,3
17,4,1048.3954248366013,687.4240196078431,1224,653,1022,720,1074,4
18,1,877.090011448197,526.8395821408128,6988,322,835,720,929,1
18,2,333.5028613352898,551.0487160674982,6815,380,280,720,369,2
18,3,591.7150681271708,555.9495057440556,7486,384,561,720,653,3
18,5,1049.5811559778306,685.2557403008709,1263,650,1025,720,1076,4
18,4,814.1981818181819,581.0754545454546,1100,551,790,613,838,7
19,1,878.8090961761297,516.3789107763615,6904,314,842,720,931,1
19,2,333.9012932956741,545.3389326594321,6727,375,282,720,369,2
19,3,591.6632586184297,551.7829335430594,7629,375,562,720,650,3
19,5,1049.4234234234234,685.0893393393393,1332,648,1021,720,1077,4
19,4,814.4850136239781,580.9663941871027,1101,551,790,612,840,7
20,1,869.8346513299784,526.7469446441409,8346,310,790,720,932,1
20,2,332.92362629354324,543.1249089054073,6861,371,278,720,368,2
20,3,591.4682787311492,550.7814612584503,7692,373,560,720,650,3
20,4,1051.0984081041968,682.7243125904487,1382,644,1024,720,1079,4
21,1,878.9542134831461,516.7139044943821,7120,307,834,720,932,1
21,2,331.66004822011064,539.66983406609,7051,367,270,720,365,2
21,3,593.2475,550.28425,8000,370,559,720,661,3
21,5,1052.2171507607193,680.6424619640387,1446,640,1024,720,1081,4
21,4,813.349593495935,579.1662149954833,1107,549,789,610,839,8
22,1,878.7674943566591,517.8309819413092,7088,309,834,720,932,1
22,2,331.6385116015846,539.2586304470855,7068,366,270,720,365,2
22,3,592.0727226333248,549.4961724929829,7838,370,559,720,653,3
22,5,1051.795248078267,681.1712089447939,1431,641,1024,720,1080,4
22,4,813.349593495935,579.1662149954833,1107,549,789,610,839,8
23,1,880.4619178082191,513.1553424657534,7300,298,841,720,935,1
23,2,330.83140972794723,537.478840340753,7278,363,266,720,367,2
23,3,593.3349424433717,545.9622478029459,8079,363,562,720,660,3
23,5,1053.17003257329,678.6097719869707,1535,635,1025,720,1082,4
23,4,812.147675478578,577.6216955332726,1097,548,788,609,835,8
24,1,880.1183966020706,514.6241040615874,7534,294,832,720,935,1
24,3,331.0370911991492,540.4653017814411,7522,359,265,720,371,2
24,2,593.6112329434698,543.7523148148148,8208,358,563,720,661,3
24,5,1054.4616834170854,676.3084170854271,1592,631,1026,720,1084,4
24,4,812.3709386281588,579.9873646209386,1108,549,789,613,835,8
25,1,881.3553752535497,507.9160243407708,7395,291,843,720,936,1
25,3,330.0895382973045,534.1674673071791,7494,355,261,720,370,2
25,2,594.2763997165131,541.4725962674227,8466,351,563,720,663,3
25,5,1054.3345195729537,675.9365361803084,1686,628,1021,720,1085,4
25,4,808.0087336244542,571.5753275109171,916,546,787,598,830,8
26,1,881.319643339638,508.0998378816536,7402,291,843,720,936,1
26,3,330.0440042541877,533.7934060090402,7522,354,261,720,370,2
26,2,594.2560237388724,542.3280712166172,8425,353,563,720,663,3
26,5,1055.0356711003628,675.136638452237,1654,628,1025,720,1085,4
26,4,809.0501750291716,573.0385064177362,857,549,789,598,830,8
27,1,872.1553926468955,517.6180162168166,9003,282,788,720,938,1
27,2,330.54365448504984,532.2764119601329,7525,350,262,720,367,2
27,3,595.0109095084979,544.5504134129536,8708,351,567,720,666,3
27,4,1055.9781386633354,673.8519675202998,1601,628,1029,720,1085,4
28,1,882.165653290096,499.4125118227267,7401,282,842,718,938,1
28,2,330.10550458715596,529.7858453473133,7630,345,260,720,364,2
28,3,595.2506099686302,538.934471941443,8607,348,566,720,666,3
28,5,1055.5155172413793,673.85,1740,624,1022,720,1086,4
28,4,807.953488372093,571.2116279069768,860,547,788,597,828,9
29,1,882.0254760679362,503.26158003088005,7772,276,841,720,940,1
29,3,329.1214761660687,527.7210404920554,7804,341,255,720,366,2
29,2,595.028558679161,538.8817492190987,8964,339,565,720,663,3
29,5,1056.6695652173912,671.5570652173913,1840,619,1023,720,1088,4
29,4,805.6619217081851,567.8754448398577,843,544,786,593,826,9
30,1,882.2163042062768,503.512566740461,7679,278,839,720,939,1
30,3,329.06401229035976,527.627576494687,7811,341,255,720,366,2
30,2,595.5839044881716,539.2733804996684,9046,339,565,720,667,3
30,5,1056.793893129771,671.4732824427481,1834,619,1023,720,1088,4
30,4,805.8414918414918,568.2517482517483,858,544,786,594,826,9
31,1,882.8172641387343,500.67697683447653,7727,274,842,720,941,1
31,3,328.7133281773653,522.267336942511,7758,336,255,718,358,2
31,2,595.2158273381295,534.1925584532374,8896,335,560,720,665,3
31,5,1058.6983333333333,667.8311111111111,1800,616,1029,720,1089,4
31,4,805.1801385681293,567.3614318706698,866,543,785,593,826,9
32,1,884.2735042735043,492.96827246827246,7722,266,843,720,943,1
32,2,328.1453733248245,519.2875558391831,7835,331,253,717,357,2
32,3,596.2338638373121,532.1233421750663,9048,332,563,720,668,3
32,5,1059.904887020494,665.5465055176038,1903,611,1029,720,1092,4
32,4,807.4295634920635,570.0218253968254,1008,542,785,598,832,9
33,1,882.6353462058787,498.45640142663876,8131,263,833,720,944,1
33,3,335.7329767240133,526.6982796009831,6917,327,314,720,370,2
33,2,596.2858372793801,528.5459535083943,9292,323,562,720,669,3
33,6,1059.223244552058,665.8062953995158,2065,607,1020,720,1093,4
33,5,807.6734299516909,569.8057971014492,1035,541,785,598,833,9
33,4,278.7388535031847,488.0552016985138,942,469,251,509,307,10
34,1,882.9177510434569,498.2241590964891,8146,263,831,720,944,1
34,3,335.5628699292623,526.3509455752851,6927,327,313,720,368,2
34,2,596.2349079952653,528.189389863338,9293,323,562,720,668,3
34,6,1059.1978713110789,665.7900338655056,2067,607,1020,720,1093,4
34,5,807.059405940594,569.0693069306931,1010,541,785,597,831,9
34,4,278.0030832476876,487.45323741007195,973,467,250,509,307,10
35,1,883.2343845123585,495.5005479118471,8213,258,830,720,945,1
35,2,335.73131425395945,528.4776326757433,7198,322,312,720,370,2
35,3,596.7942747276223,529.1702627643666,9362,325,560,720,670,3
35,6,1059.674190382728,665.1241413150148,2038,607,1024,720,1093,4
35,5,803.6916099773242,565.3526077097506,882,540,784,592,824,9
35,4,275.84484389782403,486.162724692526,1057,464,246,509,307,10
36,1,883.143484452884,496.87716591502493,8426,254,830,720,946,1
36,3,328.0476133076181,516.8384763741562,8296,317,250,720,365,2
36,2,597.2749269920735,524.2751355861493,9588,313,561,720,672,3
36,5,1060.4073732718894,663.0502304147466,2170,601,1019,720,1096,4
36,4,803.4147157190636,565.0523968784838,897,539,784,592,824,9
37,1,883.4181013868962,491.2248923959828,8364,251,826,720,947,1
37,3,327.6875971773711,516.008850615955,8361,315,249,720,366,2
37,2,597.379659643436,527.1721029173419,9872,311,563,720,671,3
37,5,1061.1441523118767,661.3232094288304,2206,598,1021,720,1096,4
37,4,805.3356504468719,567.8639523336643,1007,539,784,598,827,9
38,1,883.4588827619276,490.77151762167347,8342,251,826,720,947,1
38,3,327.969998799952,516.1809672386895,8333,315,250,720,366,2
38,2,597.3963217461601,526.7892077607114,9896,310,563,720,671,3
38,5,1060.9917958067456,661.6823154056518,2194,599,1021,720,1096,4
38,4,805.7444219066937,568.4533468559838,986,540,785,598,827,9
39,1,883.4761361041334,493.5924868691482,8758,244,823,720,949,1
39,3,327.4373893544199,512.4743302254219,8473,308,248,720,364,2
39,2,598.5327960828317,519.8007752728756,9803,306,569,720,674,3
39,5,1062.0953436807094,659.9325942350332,2255,595,1027,720,1097,4
39,4,805.0330661322645,566.4959919839679,998,538,784,595,828,9
40,1,883.4051201437234,491.0253761509095,8906,238,821,720,949,1
40,3,328.1559440559441,512.8847319347319,8580,304,250,720,372,2
40,2,598.474358974359,515.8762019230769,9984,298,569,720,673,3
40,5,1063.4700894959963,656.6387187941592,2123,595,1026,716,1096,4
40,4,803.9024122807018,564.9407894736842,912,538,785,592,825,9
41,1,875.4565043894653,495.8966480446927,10024,234,783,720,951,1
41,3,327.4359651136103,509.97762221712185,8714,299,246,720,370,2
41,2,598.4306403940886,516.9135960591133,10150,296,561,720,674,3
41,4,1061.8311855670104,659.1262886597938,2328,592,1018,720,1097,4
42,1,875.490237308501,497.00220286372286,9987,236,784,720,950,1
42,3,327.34325623998166,509.8620334325624,8734,299,245,720,370,2
42,2,598.4981339618936,517.2606560597133,10182,296,560,720,675,3
42,4,1061.8727899956878,659.056058645968,2319,592,1018,720,1097,4
43,1,875.8523210927448,495.64406611897454,10103,232,784,720,951,1
43,3,326.72025216706066,506.5763818529776,8883,292,243,720,368,2
43,2,599.0780719619823,514.6237028416255,10311,291,562,720,676,3
43,4,1063.0301837270342,657.1487314085739,2286,591,1028,720,1097,4
44,1,888.5933108814307,476.3821855765881,8611,225,841,720,952,1
44,3,326.6101922217255,504.933951721055,8948,288,243,720,367,2
44,2,599.1898413294526,517.1397990798986,10651,286,561,720,676,3
44,5,1061.5672997522709,660.3216350123864,2422,591,1021,720,1097,4
44,4,809.8365180467091,573.4975230007077,1413,534,783,611,841,11
45,1,888.665970530224,476.2038519549832,8619,225,841,720,952,1
45,3,326.4007377598927,505.58998435054775,8946,290,242,720,367,2
45,2,599.1741130091984,517.05425192416,10654,286,561,720,676,3
45,5,1061.3064113238968,660.8226477935054,2402,592,1021,720,1096,4
45,4,809.8457183297947,573.4904458598726,1413,534,783,611,841,11
46,1,876.8736070101914,492.12344032765026,10499,218,783,720,954,1
46,3,324.1807780320366,500.44949329846355,9177,284,233,720,361,2
46,2,599.646582231328,514.1701434159062,10738,281,563,720,676,3
46,4,1062.827674023769,658.5377758913413,2356,591,1029,720,1097,4
