frame,label,centroid_x,centroid_y,area_px,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc,track_id
0,1,872.0400461437047,552.0060975609756,6068,378,841,718,916,1
0,2,337.3038210624417,574.805778191985,5365,437,301,718,368,2
0,3,585.134922056979,581.1161082243326,5581,441,562,718,617,3
0,4,812.5036900369004,578.1457564575646,542,563,797,594,829,4
1,1,871.7842022116904,554.4325434439179,6330,374,835,718,918,1
1,2,337.2689867681711,572.9775240166757,5517,432,301,718,368,2
1,3,585.606401384083,578.4122837370243,5780,436,562,718,620,3
1,4,812.6509274873524,578.3929173693086,593,562,797,596,829,4
2,1,872.0171019900497,553.4294154228855,6432,372,837,718,918,1
2,2,337.2743662977508,572.6542306319171,5602,430,301,718,368,2
2,3,585.7221272229822,577.1007181942545,5848,434,564,718,621,3
2,4,812.7421875,578.73125,640,561,796,598,830,4
3,1,871.9990917347866,553.3660308810173,6606,370,833,718,919,1
3,2,337.04295652173914,571.5852173913044,5750,428,299,718,368,2
3,3,585.8539026017345,576.3292194796531,5996,432,561,718,621,3
3,4,814.5469973890339,581.2323759791122,766,561,796,604,832,4
4,1,872.3561203622553,551.6412503651768,6846,364,835,718,921,1
4,2,337.01406276796433,571.2354656148174,5831,425,299,718,368,2
4,3,586.6801678231402,574.2212360819751,6197,426,563,718,628,3
4,4,814.4474708171206,581.3125810635538,771,561,796,604,832,4
5,1,872.653591954023,550.5471264367816,6960,360,833,718,922,1
5,2,336.88190286094476,571.0489021956088,6012,420,299,718,368,2
5,3,587.0346402141395,573.0259801606046,6351,423,561,718,630,3
5,4,814.4583850931677,581.2347826086957,805,560,796,604,832,4
6,1,872.9689097103918,549.0340715502556,7044,357,833,718,922,1
6,2,336.8307591192902,570.5538941833717,6086,418,299,718,368,2
6,3,587.2452273785503,572.2230327487196,6443,421,561,718,632,3
6,4,813.9241293532339,580.8532338308457,804,559,795,604,832,4
7,1,873.2763231197772,547.4577994428969,7180,354,833,718,923,1
7,2,336.57181571815715,568.3097401562251,6273,413,297,718,368,2
7,3,588.1307352941177,569.5819117647059,6800,415,562,718,636,3
7,4,815.0891514500537,581.6756176154672,931,558,795,606,836,4
8,1,873.6494062413698,545.7434410383872,7242,350,833,718,924,1
8,2,336.2653156664069,566.8885424785659,6415,410,295,718,368,2
8,3,588.3508259026459,568.9071773132583,6841,414,564,718,637,3
8,4,815.0279269602578,581.734693877551,931,558,795,606,836,4
9,1,874.3825084745763,542.4039322033898,7375,343,833,718,925,1
9,2,335.57610673135235,564.0677683444512,6596,405,289,718,368,2
9,3,589.7414729221773,566.8683001531393,7183,409,563,718,645,3
9,4,814.534907597536,581.1242299794661,974,557,793,606,836,4
10,1,874.599865410498,541.2528936742934,7430,341,833,718,926,1
10,3,335.31955056179777,563.3589513108615,6675,404,287,718,368,2
10,4,590.0835158817086,566.1540251916758,7304,407,565,718,647,3
10,5,814.2120603015076,580.4954773869347,995,555,793,606,836,4
11,1,874.723635400106,540.8149178590355,7548,339,833,718,926,1
11,2,335.0631501831502,561.982271062271,6825,400,287,718,367,2
11,3,590.4090549102428,567.7575237592397,7576,404,562,718,648,3
11,4,813.9564787339268,580.0148367952522,1011,554,793,606,836,4
12,1,875.0562164988887,539.5030722970323,7649,336,833,718,927,1
12,3,334.8764790764791,561.5262626262627,6930,398,286,718,369,2
12,2,590.7412749517064,564.6642627173213,7765,397,563,718,649,3
12,4,814.4061302681993,580.7385057471264,1044,554,793,608,837,4
13,1,875.406378600823,537.6938014403293,7776,331,833,718,927,1
13,2,334.6449837731057,558.6682658388598,7087,391,285,718,369,2
13,3,590.7171279173575,563.6196913658972,7841,395,561,718,649,3
13,4,814.4614661654135,581.1954887218045,1064,554,792,610,838,4
14,1,875.4462557310239,536.8234844625573,7852,329,833,718,928,1
14,2,334.455318555695,557.8842883033598,7173,389,284,718,369,2
14,3,590.9625062908908,562.4032460996477,7948,393,561,718,649,3
14,4,815.8604452054794,582.8176369863014,1168,553,792,613,841,4
15,1,867.5162790697674,542.9447268793942,9245,327,791,718,928,1
15,2,334.4304113003739,556.8824262567512,7221,388,284,718,369,2
15,3,591.0808832651036,560.5560104205433,8061,388,561,718,649,3
16,1,868.0090156979211,540.1005515485787,9428,319,791,718,929,1
16,3,334.23829144348304,555.8555143524242,7281,386,283,718,369,2
16,2,591.3020298361457,558.7040841281487,8178,384,561,718,650,3
17,1,868.1334941275168,539.135067114094,9536,317,790,718,930,1
17,3,334.09993201903467,555.1721278042148,7355,384,282,718,369,2
17,2,591.3259232264335,557.9658649173955,8232,382,561,718,650,3
18,1,868.2901688594219,538.5911115715321,9653,315,790,718,931,1
18,2,333.9945536663124,553.605738575983,7528,379,282,718,369,2
18,3,591.520628448069,556.4792516190934,8338,380,561,718,650,3
19,1,868.5729304889252,537.3643972644687,9797,312,790,718,931,1
19,2,333.92064322133615,550.9393384756178,7649,373,282,718,368,2
19,3,591.8698141872152,553.1565969381793,8557,373,562,718,651,3
20,1,868.6480604534005,536.1195969773299,9925,308,790,718,933,1
20,2,333.4508700102354,549.0441402251791,7816,369,278,718,368,2
20,3,592.0936381480199,552.4108070661587,8661,371,561,718,652,3
21,1,868.9463073852295,534.2784431137725,10020,304,789,718,933,1
21,3,333.19351188230854,547.3431409530995,7953,367,276,718,368,2
21,2,592.5839647178559,550.4033698970937,8843,366,560,718,655,3
22,1,869.0344314348085,533.1603492756499,10078,302,788,718,934,1
22,3,332.93273542600895,546.2737917289487,8028,365,274,718,368,2
22,2,592.8924574753805,549.680393912265,8936,364,560,718,657,3
23,1,869.3432603406326,531.1559124087591,10275,296,787,718,936,1
23,2,331.4466883038827,542.836278398846,8319,361,266,718,367,2
23,3,593.6288467856751,548.5720074471581,9131,361,560,718,661,3
24,1,869.7138993528446,529.5609002221578,10353,292,787,718,936,1
24,3,331.35975754694556,541.6541478488234,8414,357,266,718,367,2
24,2,593.9660998708566,546.4340292724925,9292,356,560,718,663,3
25,1,870.1008587786259,527.7587786259542,10480,287,787,718,937,1
25,3,331.1222365188911,540.0148555386595,8549,353,264,718,369,2
25,2,594.2438972841594,544.1377998520554,9463,350,560,718,664,3
26,1,870.137421919364,527.1123414726482,10566,285,786,718,938,1
26,3,330.81798143851506,539.3364269141531,8620,352,262,718,369,2
26,2,594.2300010511931,543.417639020288,9513,348,560,718,664,3
27,1,870.0948775472051,526.7068610955318,10698,283,786,718,938,1
27,2,330.1860280797101,536.588428442029,8832,346,258,718,369,2
27,3,594.6024096385543,542.366535105941,9628,347,560,718,665,3
28,1,870.1587463963546,526.2563005672836,10753,282,786,718,939,1
28,2,329.79556650246303,535.1384908195253,8932,343,256,718,369,2
28,3,594.849773476112,541.1862644151565,9712,345,560,718,665,3
29,1,870.879402054292,523.4342443140132,10904,275,785,718,941,1
29,2,329.6169577713907,533.0499668361707,9046,338,255,718,369,2
29,3,595.1205379714835,538.7296996662959,9889,339,560,718,665,3
30,1,871.0414620840153,522.6547554100746,10998,273,785,718,941,1
30,2,329.6159515951595,532.2562156215622,9090,336,255,718,369,2
30,3,595.2175047676403,537.8459299407809,9963,337,560,718,665,3
31,1,871.0072039621792,521.8773525438992,11105,271,785,718,941,1
31,3,329.3339136111413,531.2280491785442,9191,334,253,718,369,2
31,2,595.5676130181026,536.370461964586,10109,333,561,718,667,3
32,1,871.5536617842877,519.819263204616,11265,265,785,718,943,1
32,3,329.13244463556225,529.3468071382498,9302,329,252,718,369,2
32,2,595.9522976780336,534.2267560477994,10293,328,560,718,668,3
33,1,871.8699208443272,518.4408091468778,11370,261,785,718,944,1
33,3,328.783112055231,527.5678173127988,9415,325,250,718,369,2
33,2,596.2511219325886,531.7202329800439,10473,321,560,718,669,3
34,1,871.8773832429596,517.7167220570229,11434,259,784,718,944,1
34,3,328.5032679738562,526.4535104364327,9486,323,250,718,367,2
34,2,596.4224685043099,530.9145590603391,10557,319,560,718,670,3
35,1,872.1887445887446,516.3245021645022,11550,256,784,718,945,1
35,3,328.4472335529756,525.477878882962,9561,320,249,718,369,2
35,2,596.6899698908544,530.0076213774934,10628,318,561,718,671,3
36,1,872.4103069799348,515.1690962099125,11662,252,784,718,947,1
36,3,328.35524015221637,523.9207034865782,9723,315,249,718,369,2
36,2,597.1734485321442,528.2920847268673,10764,314,562,718,672,3
37,1,873.1148860459206,512.3182241802931,11803,245,784,718,949,1
37,2,328.33346930450745,522.2695288598817,9806,311,249,718,369,2
37,3,597.504290063659,527.4446904696006,10839,313,562,718,673,3
38,1,873.2467324394975,511.5365545155578,11859,244,784,718,949,1
38,2,328.19908860759494,521.4036455696203,9875,309,248,718,369,2
38,3,597.660787718176,525.9387736452527,10943,309,563,718,673,3
39,1,873.3276236631016,510.5630013368984,11968,242,784,718,949,1
39,3,327.92095772390303,519.8717691845321,9982,306,246,718,369,2
39,2,598.0942887931035,523.7714619252873,11136,304,563,718,674,3
40,1,873.8491112029765,508.44415047540303,12095,236,784,718,950,1
40,3,327.7385193982581,518.1923000791766,10104,302,245,718,371,2
40,2,598.3042442424777,520.9955881055325,11333,296,563,718,676,3
41,1,873.9622319688109,507.525828460039,12312,232,784,718,951,1
41,3,327.3320950239515,516.1740150552351,10229,297,244,718,369,2
41,2,598.4567522565945,520.1311015686618,11411,294,562,718,676,3
42,1,874.1935821978553,506.4903652342175,12403,230,783,718,951,1
42,3,327.1591283292978,515.1127360774818,10325,295,243,718,369,2
42,2,598.6074041811846,519.5644599303135,11480,292,562,718,676,3
43,1,874.2696223843502,506.0510703118737,12473,228,783,718,951,1
43,3,326.86431440045897,513.2840887358959,10458,290,242,718,371,2
43,2,598.8674594967252,518.0382626680455,11604,289,560,718,676,3
44,1,874.6121013508113,504.86132203660776,12511,225,783,718,952,1
44,3,326.8090701219512,512.608612804878,10496,288,242,718,371,2
44,2,599.0476680384088,516.9637345679013,11664,286,562,718,676,3
45,1,874.6366323188753,504.75581116702614,12519,225,783,718,952,1
45,3,326.81246426529447,512.6341719077568,10494,288,242,718,371,2
45,2,599.0477496785255,516.9413630518645,11665,286,562,718,676,3
46,1,874.8253381566531,503.6962094998427,12716,221,783,718,953,1
46,3,326.4717586044319,511.43102310231023,10605,286,240,718,371,2
46,2,599.3323457208161,515.8714975027513,11813,284,560,718,676,3
