frame,label,centroid_x,centroid_y,area_px,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc,track_id
0,1,863.4706281372949,559.6810473477141,7371,378,797,720,916,1
0,2,337.0626057529611,573.6909193457417,5319,437,301,720,361,2
0,3,585.0312944523471,582.1874110953058,5624,441,561,720,617,3
0,4,1040.0469483568074,705.1424100156495,639,687,1020,720,1056,4
1,1,863.3533237934174,561.9621438792767,7687,374,796,720,918,1
1,2,337.01940681069203,571.8042841450018,5462,432,301,720,361,2
1,3,585.5022283167638,579.4748028796708,5834,436,562,720,620,3
1,4,1040.5293255131965,703.9574780058651,682,684,1020,720,1057,4
2,1,863.737509510525,560.9397666751205,7886,372,796,720,918,1
2,2,337.04131054131057,571.5918803418804,5616,430,301,720,361,2
2,3,585.6450471698113,578.7004716981132,5936,434,562,720,621,3
2,4,1040.9735376044569,703.2381615598886,718,682,1020,720,1058,4
3,1,864.7897180387272,556.6396784056166,8831,367,795,720,921,1
3,2,336.8301357042583,570.1693963500234,6411,429,298,720,361,2
3,3,585.5995024875622,576.736757389523,6834,431,560,720,621,3
3,4,1041.1077283372365,702.1510538641686,854,681,1018,720,1060,4
4,1,865.0932461873639,556.1980392156863,9180,364,795,720,922,1
4,2,336.87712378640776,569.0065230582525,6592,425,298,720,361,2
4,3,586.3221798672879,574.4779048425809,7083,426,562,720,628,3
4,4,1041.5529801324503,701.1788079470199,906,678,1018,720,1061,4
5,1,865.736279659482,552.414055424742,11042,356,792,720,925,1
5,2,336.5868343917929,567.9869320957499,8188,416,296,720,363,2
5,3,586.9512475566287,571.9343451764977,8697,419,558,720,632,3
5,4,1043.0065040650406,698.0853658536586,1230,671,1016,720,1065,4
6,1,865.9112098675857,552.0389987302739,11026,355,792,720,925,1
6,3,336.6230552492956,568.2136469435256,8163,417,296,720,363,2
6,4,587.086941580756,571.7211912943872,8730,418,558,720,633,3
6,5,1043.31098546042,697.7536348949919,1238,671,1016,720,1065,4
7,1,866.0929432013769,551.3957786031343,11039,353,792,720,925,1
7,2,336.4549963706751,566.9877812726833,8266,413,294,720,363,2
7,3,587.4097025896189,570.6579215198462,8843,415,558,720,636,3
7,4,1043.3301049233253,697.7054075867635,1239,671,1016,720,1065,4
8,1,866.3694359344026,550.3788970985763,11098,350,792,720,925,1
8,2,336.3451412158928,565.8811632359981,8356,410,293,720,363,2
8,3,587.6003145360593,570.2761177263536,8902,414,558,720,638,3
8,4,1043.998487140696,697.3547655068079,1322,668,1016,720,1065,4
9,1,866.7573700196534,548.5826335536894,11194,344,792,720,925,1
9,2,335.9876499647142,564.144907080687,8502,405,289,720,364,2
9,3,588.6274509803922,568.8325208536453,9231,409,558,720,645,3
9,4,1044.7870503597123,695.8956834532374,1390,664,1016,720,1067,4
10,1,866.7176931292274,548.2121751512994,11236,343,792,720,925,1
10,3,335.83276967930027,563.5805247813411,8575,404,287,720,365,2
10,4,588.884924461588,568.5509482481517,9333,407,558,720,647,3
10,5,1045.004264392324,695.5579246624022,1407,664,1016,720,1068,4
11,1,866.7701598579041,547.7662522202487,11260,342,792,720,926,1
11,2,335.77240018570103,563.184192200557,8616,402,287,720,365,2
11,3,589.3238374528697,569.3090699622958,9548,404,558,720,648,3
11,4,1045.4868965517242,694.6379310344828,1450,661,1016,720,1069,4
12,1,867.2706555213374,545.9405191377035,11365,336,792,720,927,1
12,3,335.6187592825317,562.0849994287673,8753,398,286,720,370,2
12,2,589.5622171945702,566.8632250102838,9724,397,558,720,649,3
12,4,1046.2864686468647,693.2587458745875,1515,658,1016,720,1071,4
13,1,867.6512968299712,544.3952493232032,11451,331,792,720,927,1
13,2,335.4053447114305,559.7144621603413,8906,391,285,720,370,2
13,3,589.625191855111,565.7508441624885,9773,395,558,720,649,3
13,4,1046.996178343949,692.020382165605,1570,656,1016,720,1073,4
14,1,867.7088079297453,543.8520998174072,11501,329,792,720,928,1
14,2,335.30714205879065,559.0307365597407,8947,389,284,720,370,2
14,3,589.7744879334821,564.6570675319408,9862,393,558,720,649,3
14,4,1047.2597977243995,691.6074589127686,1582,656,1016,720,1074,4
15,1,867.8383663580514,543.0411871592974,11557,327,791,720,928,1
15,2,335.2869371873263,558.222679266259,8995,388,284,720,370,2
15,3,589.8777476663655,563.1063936565291,9963,388,558,720,649,3
15,4,1047.6470223325061,690.9460297766749,1612,653,1016,720,1074,4
16,1,868.2721762144625,540.6082130965593,11713,319,791,720,929,1
16,3,335.10776195208126,557.3130175554819,9057,386,283,720,370,2
16,2,590.0722795869738,561.6041501191422,10072,384,558,720,650,3
16,4,1047.978247734139,690.1504531722054,1655,651,1016,720,1075,4
17,1,868.3764975783839,539.8616704902711,11769,317,790,720,930,1
17,3,334.8621446603007,556.254966523982,9111,384,281,720,367,2
17,2,590.1291946308725,561.0647453612318,10132,382,558,720,650,3
17,4,1048.3501184834124,689.4662322274881,1688,649,1016,720,1076,4
18,1,868.5986256044795,539.1570374141003,11787,315,790,720,931,1
18,2,334.6313403842003,554.436326354414,9266,379,278,720,370,2
18,3,590.6374854255732,560.1071706179557,10292,380,558,720,653,3
18,4,1048.797667638484,688.7055393586006,1715,648,1016,720,1077,4
19,1,868.71252843542,538.0197994776308,11869,312,790,720,931,1
19,2,334.33783927621073,552.2276742948377,9395,373,276,720,369,2
19,3,590.8873306620874,557.4195764167143,10482,373,558,720,653,3
19,4,1049.169982944855,687.9579306424105,1759,646,1016,720,1078,4
20,1,869.1220967857913,534.645933702452,13907,306,788,720,934,1
20,2,333.83877366997297,548.9127141568981,11090,367,272,720,370,2
20,3,591.5447888699048,554.997477829306,12291,369,558,720,657,3
20,4,1050.5154022988506,685.2197701149425,2175,640,1014,720,1081,4
21,1,869.2708948239867,534.209704124973,13891,305,788,720,934,1
21,2,333.2613271494827,547.696307527649,11212,365,268,720,370,2
21,3,591.9408819253755,554.7922791148442,12382,368,558,720,661,3
21,4,1050.8581785228816,684.5265065700046,2207,638,1014,720,1081,4
22,1,869.6233373258526,531.6419340603921,15863,301,786,720,936,1
22,2,332.8657551274083,545.4892013673089,12872,362,264,720,372,2
22,3,592.354868254192,552.6812737776526,14194,364,556,720,663,3
22,4,1051.6992683866,682.7897574123989,2597,634,1012,720,1084,4
23,1,869.9937716262975,530.3425605536332,15895,296,786,720,936,1
23,2,332.71309755149633,544.7565487757481,12865,361,263,720,372,2
23,3,592.3787132197663,552.0043643530903,14206,361,556,720,663,3
23,5,1051.9908396946564,682.2614503816794,2620,632,1012,720,1084,4
24,1,870.2276208411802,529.3634651600753,15930,292,786,720,936,1
24,3,332.5816579028766,543.8700896999691,12932,357,263,720,372,2
24,2,592.4090909090909,550.6065275248634,14278,356,556,720,663,3
24,4,1052.6280373831776,681.0553271028037,2675,629,1012,720,1085,4
25,1,870.508932489187,528.4147809189494,15953,289,786,720,937,1
25,3,332.28056726715215,542.5389804522806,13045,353,261,720,372,2
25,2,592.6654661310431,549.198365424574,14438,351,556,720,665,3
25,4,1052.8379888268157,680.7206703910615,2685,628,1012,720,1085,4
26,1,870.6413547013898,527.78383623388,15974,287,786,720,937,1
26,3,332.2008262565986,541.9874531405401,13071,351,260,720,372,2
26,2,592.6784009959194,548.8107752956636,14459,349,556,720,665,3
26,4,1053.1608983799706,679.9698085419735,2716,626,1012,720,1085,4
27,1,871.1961667307376,524.0208138832445,18209,278,784,720,941,1
27,2,331.7731357296137,539.6803916309013,14912,346,256,720,374,2
27,3,593.245477249193,546.8421757933849,16417,347,554,720,668,3
27,4,1053.9265910523,678.2079395085066,3174,622,1010,720,1088,4
28,1,871.2998790145183,523.6516168059833,18184,277,784,720,941,1
28,2,331.7258313738663,538.843466577091,14885,343,256,720,374,2
28,3,593.2875868796489,546.1903426411413,16402,345,554,720,668,3
28,4,1054.1208791208792,677.7450549450549,3185,621,1010,720,1088,4
29,1,871.581464543501,522.7754146233952,18149,275,784,720,941,1
29,3,331.58597830454,537.6438328646043,14934,339,255,720,374,2
29,2,593.4407261724659,544.1695612708019,16525,337,554,720,668,3
29,4,1054.6334156886967,676.6355775169858,3238,617,1010,720,1088,4
30,1,871.7234218354082,522.2564173184973,18154,273,784,720,941,1
30,3,331.49198182547104,537.0501804089268,14966,337,253,720,374,2
30,2,593.5001509388396,543.5371611423052,16563,335,554,720,668,3
30,4,1054.9386691199018,675.9628948175406,3261,616,1010,720,1090,4
31,1,871.799582119096,521.8722164183208,18187,271,784,720,941,1
31,3,331.36825968139703,536.2148237019263,15003,334,251,720,374,2
31,2,593.5691537487182,543.0211713613608,16579,333,554,720,667,3
31,4,1055.2097709923664,675.4500763358778,3275,614,1010,720,1090,4
32,1,872.1943107221007,520.1863238512035,18280,264,784,720,944,1
32,2,331.2802784222738,534.9723566456745,15085,329,251,720,374,2
32,3,593.9129576453697,541.8240607800909,16716,330,554,720,669,3
32,4,1055.9405970149253,673.8680597014925,3350,609,1010,720,1092,4
33,1,872.3097069896874,519.4211818628254,18327,261,784,720,944,1
33,3,331.11491297468353,533.8533095991561,15168,325,250,720,374,2
33,2,594.0008326394671,540.2924943499464,16814,323,554,720,669,3
33,4,1056.3077604012983,673.0545883741516,3389,607,1010,720,1093,4
34,1,872.4151437455677,518.794392013529,18331,259,784,720,944,1
34,3,331.0294175715696,533.224021059559,15195,323,249,720,374,2
34,2,594.098569817815,539.6655984808024,16851,321,554,720,671,3
34,5,1056.3809944101206,672.9205648720211,3399,607,1010,720,1093,4
35,1,872.6513326429389,517.8312530658964,18347,256,784,720,945,1
35,3,330.84137388568433,532.2501310959623,15256,320,248,720,374,2
35,2,594.2824838690582,538.8121115254839,16893,319,554,720,671,3
35,5,1056.6845499853416,672.2711814717092,3411,605,1010,720,1093,4
36,1,872.8988195615515,517.0232823804602,18383,252,784,720,947,1
36,3,330.78914405010437,531.1152792275574,15328,315,248,720,374,2
36,2,594.5225425413719,536.9527513010935,17101,311,554,720,672,3
36,4,1057.5700113378684,670.3373015873016,3528,599,1010,720,1096,4
37,1,873.0345855694693,516.2142353770261,18447,249,784,720,947,1
37,3,330.7723831897677,530.3413599582354,15324,313,248,720,374,2
37,2,594.7285905571404,536.2742038772777,17177,309,554,720,673,3
37,4,1057.9484882418813,669.3642217245241,3572,596,1010,720,1096,4
38,1,873.1794857916103,515.5458728010825,18475,247,784,720,948,1
38,3,330.7273023528645,529.7333637489409,15343,311,248,720,374,2
38,2,594.8596450527781,535.5917526969029,17242,307,554,720,674,3
38,5,1058.0966573816156,669.025348189415,3590,595,1010,720,1096,4
39,1,873.6692858670087,512.8619841778918,18708,242,783,720,950,1
39,3,330.4445874629939,526.9020465954434,15538,306,246,720,374,2
39,2,595.4538106892822,532.666059536684,17569,304,554,720,674,3
39,4,1058.806399132321,667.1366594360087,3688,593,1010,720,1097,4
40,1,874.0214179421769,510.8998724489796,18816,236,782,720,951,1
40,3,330.2843790012804,525.3427656850192,15620,302,245,720,374,2
40,2,595.7071211951028,530.2171178254521,17806,296,554,720,676,3
